Date,Index,Open,High,Low,Close,Volume,Currency
2019-01-22,NIFTY PSE,3256.65,3261.55,3241.1,3251.25,82381,INR
2019-01-23,NIFTY PSE,3256.0,3267.1,3225.6,3228.95,71144,INR
2019-01-24,NIFTY PSE,3231.3,3242.85,3214.95,3224.5,62099,INR
2019-01-25,NIFTY PSE,3232.85,3250.8,3201.15,3206.75,74265,INR
2019-01-28,NIFTY PSE,3208.6,3212.55,3165.4,3195.6,72308,INR
2019-01-29,NIFTY PSE,3192.55,3200.2,3163.35,3177.75,101302,INR
2019-01-30,NIFTY PSE,3183.65,3188.1,3161.7,3178.85,122756,INR
2019-01-31,NIFTY PSE,3191.05,3222.0,3180.85,3207.7,271437,INR
2019-02-01,NIFTY PSE,3218.35,3224.85,3191.2,3213.5,85221,INR
2019-02-04,NIFTY PSE,3211.25,3211.25,3173.3,3183.95,78423,INR
2019-02-05,NIFTY PSE,3179.65,3197.3,3141.2,3147.4,124568,INR
2019-02-06,NIFTY PSE,3149.75,3198.85,3141.5,3190.0,105768,INR
2019-02-07,NIFTY PSE,3194.75,3213.3,3183.85,3204.05,77438,INR
2019-02-08,NIFTY PSE,3196.1,3219.75,3124.25,3133.1,106276,INR
2019-02-11,NIFTY PSE,3118.55,3122.75,3072.15,3103.4,133473,INR
2019-02-12,NIFTY PSE,3103.35,3144.15,3102.95,3116.05,148142,INR
2019-02-13,NIFTY PSE,3125.3,3130.4,3039.5,3044.35,148912,INR
2019-02-14,NIFTY PSE,3031.1,3036.9,2965.9,3007.55,280149,INR
2019-02-15,NIFTY PSE,3045.75,3070.8,3023.8,3060.75,199554,INR
2019-02-18,NIFTY PSE,3060.05,3081.05,3038.05,3055.4,120084,INR
2019-02-19,NIFTY PSE,3050.85,3094.7,3050.85,3068.45,126806,INR
2019-02-20,NIFTY PSE,3091.15,3144.8,3083.8,3130.15,142967,INR
2019-02-21,NIFTY PSE,3128.15,3147.1,3112.45,3139.6,140006,INR
2019-02-22,NIFTY PSE,3153.25,3188.85,3143.8,3183.2,161993,INR
2019-02-25,NIFTY PSE,3186.35,3188.2,3142.3,3176.3,249430,INR
2019-02-26,NIFTY PSE,3144.4,3201.8,3123.65,3193.5,185397,INR
2019-02-27,NIFTY PSE,3202.85,3226.2,3176.2,3188.25,173479,INR
2019-02-28,NIFTY PSE,3198.1,3245.55,3185.45,3232.8,487706,INR
2019-03-01,NIFTY PSE,3247.75,3289.0,3241.95,3285.2,185165,INR
2019-03-05,NIFTY PSE,3287.0,3394.85,3283.05,3387.45,200359,INR
2019-03-06,NIFTY PSE,3407.65,3433.15,3397.3,3417.7,180580,INR
2019-03-07,NIFTY PSE,3431.15,3439.8,3370.2,3379.45,187954,INR
2019-03-08,NIFTY PSE,3379.35,3399.65,3346.15,3383.15,208537,INR
2019-03-11,NIFTY PSE,3401.8,3501.1,3395.75,3470.05,230164,INR
2019-03-12,NIFTY PSE,3487.75,3522.05,3466.4,3476.4,176017,INR
2019-03-13,NIFTY PSE,3474.15,3474.15,3403.45,3443.35,201628,INR
2019-03-14,NIFTY PSE,3438.5,3467.95,3424.6,3459.8,129571,INR
2019-03-15,NIFTY PSE,3464.85,3551.25,3458.35,3537.95,260918,INR
2019-03-18,NIFTY PSE,3547.85,3580.2,3542.1,3569.7,186257,INR
2019-03-19,NIFTY PSE,3591.55,3633.85,3573.05,3606.85,212176,INR
2019-03-20,NIFTY PSE,3611.85,3612.55,3502.5,3509.8,286812,INR
2019-03-22,NIFTY PSE,3508.05,3528.1,3475.45,3485.9,246906,INR
2019-03-25,NIFTY PSE,3474.75,3574.05,3468.0,3557.3,271607,INR
2019-03-26,NIFTY PSE,3571.0,3609.3,3570.55,3588.0,245751,INR
2019-03-27,NIFTY PSE,3592.2,3593.0,3541.55,3549.9,163131,INR
2019-03-28,NIFTY PSE,3554.2,3562.95,3536.7,3543.7,304814,INR
2019-03-29,NIFTY PSE,3564.75,3595.5,3562.0,3584.6,322929,INR
2019-04-01,NIFTY PSE,3603.4,3607.7,3555.1,3565.9,230596,INR
2019-04-02,NIFTY PSE,3578.1,3598.9,3561.3,3575.2,204523,INR
2019-04-03,NIFTY PSE,3589.0,3594.3,3520.75,3526.75,192418,INR
2019-04-04,NIFTY PSE,3537.35,3540.0,3498.4,3517.45,160751,INR
2019-04-05,NIFTY PSE,3528.6,3539.15,3512.1,3529.0,122073,INR
2019-04-08,NIFTY PSE,3533.2,3534.15,3480.95,3496.4,137827,INR
2019-04-09,NIFTY PSE,3488.65,3524.55,3477.2,3520.4,134742,INR
2019-04-10,NIFTY PSE,3516.8,3543.95,3511.0,3514.65,121218,INR
2019-04-11,NIFTY PSE,3518.75,3535.3,3506.45,3525.35,136782,INR
2019-04-12,NIFTY PSE,3535.95,3544.8,3528.6,3540.35,154816,INR
2019-04-15,NIFTY PSE,3555.9,3559.9,3541.95,3548.55,125620,INR
2019-04-16,NIFTY PSE,3566.95,3580.35,3547.65,3561.35,169235,INR
2019-04-18,NIFTY PSE,3574.95,3578.4,3533.15,3556.1,129130,INR
2019-04-22,NIFTY PSE,3533.35,3537.55,3479.55,3485.05,100469,INR
2019-04-23,NIFTY PSE,3474.55,3492.5,3457.75,3487.05,118906,INR
2019-04-24,NIFTY PSE,3502.6,3537.1,3501.7,3534.35,158818,INR
2019-04-25,NIFTY PSE,3537.2,3553.15,3514.85,3521.7,349988,INR
2019-04-26,NIFTY PSE,3532.1,3560.8,3531.2,3539.75,128888,INR
2019-04-30,NIFTY PSE,3544.65,3570.3,3503.55,3557.1,160673,INR
2019-05-02,NIFTY PSE,3556.8,3565.9,3540.45,3549.1,122538,INR
2019-05-03,NIFTY PSE,3563.85,3585.0,3551.45,3557.5,116930,INR
2019-05-06,NIFTY PSE,3541.95,3560.75,3533.75,3552.5,110658,INR
2019-05-07,NIFTY PSE,3558.55,3560.25,3509.5,3515.6,107870,INR
2019-05-08,NIFTY PSE,3517.35,3518.85,3466.65,3474.45,100394,INR
2019-05-09,NIFTY PSE,3468.8,3472.0,3424.2,3437.5,105972,INR
2019-05-10,NIFTY PSE,3436.35,3438.55,3402.25,3408.05,106873,INR
2019-05-13,NIFTY PSE,3403.65,3412.25,3333.5,3342.2,94837,INR
2019-05-14,NIFTY PSE,3332.25,3384.05,3309.45,3366.8,142930,INR
2019-05-15,NIFTY PSE,3376.9,3389.45,3319.95,3330.6,117714,INR
2019-05-16,NIFTY PSE,3331.25,3387.4,3317.45,3379.45,109519,INR
2019-05-17,NIFTY PSE,3374.1,3397.7,3347.6,3390.7,114437,INR
2019-05-20,NIFTY PSE,3479.1,3538.5,3466.15,3532.75,142959,INR
2019-05-21,NIFTY PSE,3552.45,3553.95,3449.35,3462.9,113587,INR
2019-05-22,NIFTY PSE,3472.75,3509.15,3466.15,3497.5,120310,INR
2019-05-23,NIFTY PSE,3546.05,3584.6,3494.65,3501.85,189580,INR
2019-05-24,NIFTY PSE,3534.15,3555.75,3495.95,3550.85,163618,INR
2019-05-27,NIFTY PSE,3561.65,3624.0,3545.85,3618.45,172741,INR
2019-05-28,NIFTY PSE,3633.1,3653.55,3619.15,3638.65,222908,INR
2019-05-29,NIFTY PSE,3639.75,3642.55,3602.85,3612.75,151578,INR
2019-05-30,NIFTY PSE,3632.15,3653.8,3623.3,3645.5,248439008,INR
2019-05-31,NIFTY PSE,3671.15,3694.5,3621.7,3654.65,221403008,INR
2019-06-03,NIFTY PSE,3683.05,3699.7,3660.65,3693.05,154752992,INR
2019-06-04,NIFTY PSE,3687.8,3719.55,3678.55,3685.25,135644992,INR
2019-06-06,NIFTY PSE,3681.5,3696.4,3624.05,3637.1,196784992,INR
2019-06-07,NIFTY PSE,3637.85,3650.6,3612.0,3625.6,128316000,INR
2019-06-10,NIFTY PSE,3634.75,3641.8,3572.0,3587.8,109887000,INR
2019-06-11,NIFTY PSE,3596.05,3620.55,3581.2,3615.1,112001000,INR
2019-06-12,NIFTY PSE,3611.25,3626.45,3585.65,3597.45,109283000,INR
2019-06-13,NIFTY PSE,3596.35,3608.5,3574.65,3602.5,130104000,INR
2019-06-14,NIFTY PSE,3600.7,3622.0,3586.2,3593.5,112700000,INR
2019-06-17,NIFTY PSE,3597.1,3598.5,3526.65,3534.2,103883000,INR
2019-06-18,NIFTY PSE,3540.05,3581.7,3534.75,3573.95,106049000,INR
2019-06-19,NIFTY PSE,3580.85,3597.0,3545.95,3571.05,128953000,INR
2019-06-20,NIFTY PSE,3566.6,3618.55,3566.55,3613.1,106251000,INR
2019-06-21,NIFTY PSE,3598.3,3617.25,3587.25,3594.75,153931008,INR
2019-06-24,NIFTY PSE,3596.45,3603.8,3567.25,3580.15,109401000,INR
2019-06-25,NIFTY PSE,3575.75,3635.4,3573.2,3628.65,128243000,INR
2019-06-26,NIFTY PSE,3622.25,3671.85,3620.1,3666.4,156334000,INR
2019-06-27,NIFTY PSE,3668.35,3686.8,3659.1,3671.05,229900000,INR
2019-06-28,NIFTY PSE,3672.0,3689.9,3650.2,3657.25,174108000,INR
2019-07-01,NIFTY PSE,3662.7,3682.5,3591.35,3610.25,146912000,INR
2019-07-02,NIFTY PSE,3622.35,3646.45,3618.0,3642.1,97327000,INR
2019-07-03,NIFTY PSE,3655.85,3666.3,3645.55,3656.7,122796000,INR
2019-07-04,NIFTY PSE,3664.05,3670.75,3651.4,3663.1,78309000,INR
2019-07-05,NIFTY PSE,3665.6,3675.85,3550.5,3564.2,163551008,INR
2019-07-08,NIFTY PSE,3550.4,3550.45,3415.55,3429.55,156992992,INR
2019-07-09,NIFTY PSE,3418.3,3457.6,3403.65,3437.9,224239008,INR
2019-07-10,NIFTY PSE,3439.6,3467.25,3402.3,3421.35,151194000,INR
2019-07-11,NIFTY PSE,3436.55,3447.55,3424.15,3439.5,162076000,INR
2019-07-12,NIFTY PSE,3445.05,3449.2,3391.85,3409.45,309724992,INR
2019-07-15,NIFTY PSE,3409.05,3420.85,3385.15,3401.95,104497000,INR
2019-07-16,NIFTY PSE,3407.2,3457.3,3405.5,3452.0,110267000,INR
2019-07-17,NIFTY PSE,3461.75,3467.95,3414.25,3422.6,106053000,INR
2019-07-18,NIFTY PSE,3430.65,3435.6,3346.0,3349.1,148774000,INR
2019-07-19,NIFTY PSE,3366.45,3376.65,3319.0,3352.95,202251008,INR
2019-07-22,NIFTY PSE,3351.05,3380.8,3306.4,3370.6,159050000,INR
2019-07-23,NIFTY PSE,3374.55,3394.75,3361.6,3375.55,137788992,INR
2019-07-24,NIFTY PSE,3377.1,3381.3,3322.9,3329.8,161140000,INR
2019-07-25,NIFTY PSE,3336.95,3338.65,3282.85,3296.25,239936992,INR
2019-07-26,NIFTY PSE,3296.35,3297.95,3263.1,3279.3,134771008,INR
2019-07-29,NIFTY PSE,3279.35,3283.85,3218.9,3224.25,150744000,INR
2019-07-30,NIFTY PSE,3231.65,3237.95,3164.7,3176.35,175779008,INR
2019-07-31,NIFTY PSE,3156.25,3230.95,3147.7,3222.05,169188000,INR
2019-08-01,NIFTY PSE,3212.8,3227.5,3167.55,3199.8,130330000,INR
2019-08-02,NIFTY PSE,3188.0,3188.0,3128.0,3143.55,169548992,INR
2019-08-05,NIFTY PSE,3119.3,3119.55,3054.05,3088.2,142808992,INR
2019-08-06,NIFTY PSE,3072.4,3128.55,3068.8,3116.35,132764000,INR
2019-08-07,NIFTY PSE,3121.85,3121.85,3071.5,3078.85,149860000,INR
2019-08-08,NIFTY PSE,3082.8,3143.5,3068.55,3128.7,146767008,INR
2019-08-09,NIFTY PSE,3138.3,3159.35,3112.75,3119.9,127157000,INR
2019-08-13,NIFTY PSE,3114.8,3117.5,3032.85,3045.2,229194000,INR
2019-08-14,NIFTY PSE,3057.0,3082.4,3036.2,3069.75,166831008,INR
2019-08-16,NIFTY PSE,3068.95,3100.95,3047.3,3091.0,135864000,INR
2019-08-19,NIFTY PSE,3093.4,3103.65,3060.6,3066.55,91383000,INR
2019-08-20,NIFTY PSE,3069.75,3071.6,3022.95,3025.9,121076000,INR
2019-08-21,NIFTY PSE,3021.25,3026.25,2957.6,2960.55,180820000,INR
2019-08-22,NIFTY PSE,2959.65,2963.25,2870.4,2880.75,184444000,INR
2019-08-23,NIFTY PSE,2875.35,2984.0,2862.05,2967.3,170040992,INR
2019-08-26,NIFTY PSE,3000.05,3017.8,2929.25,3012.35,169748992,INR
2019-08-27,NIFTY PSE,3023.45,3086.1,3021.0,3070.85,207332992,INR
2019-08-28,NIFTY PSE,3071.25,3086.8,2999.1,3018.15,157446000,INR
2019-08-29,NIFTY PSE,3003.7,3057.05,2986.45,3042.7,261191008,INR
2019-08-30,NIFTY PSE,3048.75,3071.5,2960.85,3028.95,184024992,INR
2019-09-03,NIFTY PSE,3009.1,3009.1,2948.6,2955.65,114632000,INR
2019-09-04,NIFTY PSE,2960.05,3002.4,2940.85,2997.2,150318000,INR
2019-09-05,NIFTY PSE,3006.7,3148.85,3006.35,3090.85,243990000,INR
2019-09-06,NIFTY PSE,3101.8,3147.55,3088.95,3141.6,169266000,INR
2019-09-09,NIFTY PSE,3137.35,3162.0,3118.0,3149.35,107675000,INR
2019-09-11,NIFTY PSE,3142.55,3175.25,3115.85,3126.35,138972000,INR
2019-09-12,NIFTY PSE,3132.7,3155.5,3097.3,3104.1,135790000,INR
2019-09-13,NIFTY PSE,3113.6,3175.8,3083.2,3169.95,173619008,INR
2019-09-16,NIFTY PSE,3138.65,3154.35,3114.85,3139.75,180283008,INR
2019-09-17,NIFTY PSE,3136.5,3139.55,3072.85,3080.85,236170000,INR
2019-09-18,NIFTY PSE,3106.9,3114.1,3069.15,3099.0,185560992,INR
2019-09-19,NIFTY PSE,3105.7,3106.45,3043.45,3061.15,161375008,INR
2019-09-20,NIFTY PSE,3056.85,3208.35,3015.05,3155.35,421407008,INR
2019-09-23,NIFTY PSE,3216.6,3245.35,3186.6,3230.2,289112000,INR
2019-09-24,NIFTY PSE,3235.1,3246.5,3183.5,3200.4,199964000,INR
2019-09-25,NIFTY PSE,3191.3,3227.0,3180.05,3199.8,204090000,INR
2019-09-26,NIFTY PSE,3209.55,3288.25,3200.35,3280.35,279168000,INR
2019-09-27,NIFTY PSE,3281.35,3286.3,3230.05,3240.0,189958000,INR
2019-09-30,NIFTY PSE,3236.35,3252.55,3198.05,3243.7,174267008,INR
2019-10-01,NIFTY PSE,3282.85,3323.05,3206.35,3245.95,242064992,INR
2019-10-03,NIFTY PSE,3246.95,3283.75,3215.9,3272.55,197199008,INR
2019-10-04,NIFTY PSE,3300.75,3303.55,3233.5,3251.9,220719008,INR
2019-10-07,NIFTY PSE,3236.9,3238.95,3176.05,3186.4,211012992,INR
2019-10-09,NIFTY PSE,3185.0,3221.35,3162.15,3207.7,188816000,INR
2019-10-10,NIFTY PSE,3199.35,3209.3,3181.05,3189.2,162238000,INR
2019-10-11,NIFTY PSE,3188.65,3213.0,3164.1,3187.65,158595008,INR
2019-10-14,NIFTY PSE,3198.3,3245.15,3197.6,3221.15,181170000,INR
2019-10-15,NIFTY PSE,3229.6,3269.0,3227.7,3264.85,176532000,INR
2019-10-16,NIFTY PSE,3284.75,3306.15,3275.95,3297.0,177527008,INR
2019-10-17,NIFTY PSE,3300.55,3322.9,3274.85,3318.9,166958000,INR
2019-10-18,NIFTY PSE,3320.15,3405.9,3311.2,3398.35,429864000,INR
2019-10-22,NIFTY PSE,3416.65,3436.4,3398.5,3413.8,230176000,INR
2019-10-23,NIFTY PSE,3408.05,3427.2,3387.7,3398.75,147707008,INR
2019-10-24,NIFTY PSE,3404.7,3405.15,3334.25,3340.6,158703008,INR
2019-10-25,NIFTY PSE,3354.95,3370.25,3322.95,3351.65,144102000,INR
2019-10-29,NIFTY PSE,3372.95,3415.6,3346.35,3403.2,162238000,INR
2019-10-30,NIFTY PSE,3439.3,3442.35,3408.8,3432.05,218236000,INR
2019-10-31,NIFTY PSE,3439.75,3455.45,3433.7,3449.05,231779008,INR
2019-11-01,NIFTY PSE,3429.25,3439.4,3413.65,3430.85,162539008,INR
2019-11-04,NIFTY PSE,3433.5,3456.2,3427.9,3437.6,171398000,INR
2019-11-05,NIFTY PSE,3434.85,3442.05,3396.3,3406.2,145934000,INR
2019-11-06,NIFTY PSE,3402.35,3421.1,3395.45,3404.1,130455000,INR
2019-11-07,NIFTY PSE,3416.9,3417.45,3368.2,3374.8,146535008,INR
2019-11-08,NIFTY PSE,3372.65,3373.1,3295.7,3301.85,164852000,INR
2019-11-11,NIFTY PSE,3309.9,3346.85,3296.05,3340.35,161434000,INR
2019-11-13,NIFTY PSE,3343.75,3352.3,3282.6,3290.2,184676992,INR
2019-11-14,NIFTY PSE,3294.6,3296.5,3254.4,3275.8,175886000,INR
2019-11-15,NIFTY PSE,3282.05,3285.5,3245.75,3253.2,128385000,INR
2019-11-18,NIFTY PSE,3267.2,3281.2,3243.8,3272.65,146872000,INR
2019-11-19,NIFTY PSE,3279.7,3291.15,3260.0,3286.9,117285000,INR
2019-11-20,NIFTY PSE,3305.35,3315.85,3289.85,3310.65,174620992,INR
2019-11-21,NIFTY PSE,3325.5,3325.5,3238.3,3246.0,159268992,INR
2019-11-22,NIFTY PSE,3248.3,3279.3,3246.1,3271.75,149192000,INR
2019-11-25,NIFTY PSE,3272.7,3291.95,3263.85,3273.25,133313000,INR
2019-11-26,NIFTY PSE,3280.85,3292.0,3225.65,3232.5,198956992,INR
2019-11-27,NIFTY PSE,3233.1,3252.05,3224.25,3247.4,109139000,INR
2019-11-28,NIFTY PSE,3253.35,3283.8,3239.25,3277.25,139120992,INR
2019-11-29,NIFTY PSE,3278.8,3293.1,3250.6,3261.6,121507000,INR
2019-12-02,NIFTY PSE,3263.3,3263.7,3223.45,3230.2,124424000,INR
2019-12-03,NIFTY PSE,3235.6,3237.1,3192.95,3197.25,129648000,INR
2019-12-04,NIFTY PSE,3187.4,3209.5,3175.9,3202.8,128686000,INR
2019-12-05,NIFTY PSE,3196.2,3205.8,3164.85,3170.7,112037000,INR
2019-12-06,NIFTY PSE,3175.6,3177.3,3113.95,3123.3,129159000,INR
2019-12-09,NIFTY PSE,3128.15,3151.65,3107.1,3135.0,112072000,INR
2019-12-10,NIFTY PSE,3132.35,3144.65,3065.85,3069.55,131718000,INR
2019-12-11,NIFTY PSE,3077.6,3112.4,3070.45,3104.9,162807008,INR
2019-12-12,NIFTY PSE,3119.5,3152.0,3105.0,3138.8,156783008,INR
2019-12-13,NIFTY PSE,3152.3,3177.4,3150.95,3171.95,143286000,INR
2019-12-16,NIFTY PSE,3176.75,3180.55,3147.9,3152.35,102161000,INR
2019-12-17,NIFTY PSE,3152.65,3170.05,3134.25,3164.85,139018000,INR
2019-12-18,NIFTY PSE,3164.2,3171.55,3142.7,3152.9,131070000,INR
2019-12-19,NIFTY PSE,3153.2,3162.6,3139.6,3156.75,109335000,INR
2019-12-20,NIFTY PSE,3154.4,3181.8,3150.7,3166.3,145295008,INR
2019-12-23,NIFTY PSE,3160.45,3188.9,3148.35,3158.05,168959008,INR
2019-12-24,NIFTY PSE,3160.05,3175.2,3150.45,3157.35,114531000,INR
2019-12-26,NIFTY PSE,3154.35,3162.0,3130.45,3147.75,174327008,INR
2019-12-27,NIFTY PSE,3160.9,3201.65,3157.65,3197.35,106371000,INR
2019-12-30,NIFTY PSE,3197.95,3207.95,3183.0,3202.0,91873000,INR
2019-12-31,NIFTY PSE,3196.8,3242.3,3194.65,3226.6,140110000,INR
2020-01-01,NIFTY PSE,3230.05,3249.5,3221.0,3245.5,97016000,INR
2020-01-02,NIFTY PSE,3251.65,3274.2,3239.4,3270.55,198700992,INR
2020-01-03,NIFTY PSE,3267.65,3279.45,3243.6,3250.05,176188992,INR
2020-01-06,NIFTY PSE,3228.65,3235.7,3174.65,3186.05,152471008,INR
2020-01-07,NIFTY PSE,3197.9,3219.3,3175.1,3185.3,156726000,INR
2020-01-08,NIFTY PSE,3146.6,3167.05,3134.75,3149.75,144948992,INR
2020-01-09,NIFTY PSE,3192.9,3199.3,3168.9,3183.55,149614000,INR
2020-01-10,NIFTY PSE,3199.95,3228.55,3185.05,3207.3,145464000,INR
2020-01-13,NIFTY PSE,3215.2,3253.7,3215.2,3251.8,134623008,INR
2020-01-14,NIFTY PSE,3259.85,3273.65,3250.55,3266.9,140032992,INR
2020-01-15,NIFTY PSE,3265.35,3278.35,3242.9,3275.5,134244000,INR
2020-01-16,NIFTY PSE,3283.35,3286.05,3243.6,3248.4,140936992,INR
2020-01-17,NIFTY PSE,3241.5,3247.9,3223.5,3233.3,115069000,INR
2020-01-20,NIFTY PSE,3242.65,3257.5,3196.35,3202.4,286852000,INR
2020-01-21,NIFTY PSE,3199.7,3214.5,3169.7,3173.0,188548000,INR
2020-01-22,NIFTY PSE,3167.3,3170.2,3094.25,3102.45,353099008,INR
2020-01-23,NIFTY PSE,3108.65,3166.65,3107.0,3151.85,836147008,INR
2020-01-24,NIFTY PSE,3153.9,3188.55,3140.35,3164.05,189012992,INR
2020-01-27,NIFTY PSE,3158.3,3165.0,3123.85,3131.85,134436992,INR
2020-01-28,NIFTY PSE,3140.4,3140.8,3102.3,3118.45,165875008,INR
2020-01-29,NIFTY PSE,3134.7,3161.1,3130.85,3137.8,183247008,INR
2020-01-30,NIFTY PSE,3145.35,3150.75,3097.35,3109.2,198959008,INR
2020-01-31,NIFTY PSE,3117.8,3122.4,3000.3,3013.45,445420000,INR
2020-02-01,NIFTY PSE,3002.85,3016.05,2880.45,2898.8,0,INR
2020-02-03,NIFTY PSE,2896.35,2938.9,2860.0,2918.0,216480000,INR
2020-02-04,NIFTY PSE,2941.05,3015.0,2940.1,3009.95,169879008,INR
2020-02-05,NIFTY PSE,3022.15,3062.2,3012.65,3047.85,215970000,INR
2020-02-06,NIFTY PSE,3056.85,3081.55,3052.05,3074.25,173026000,INR
2020-02-07,NIFTY PSE,3074.45,3102.6,3058.0,3097.0,180360992,INR
2020-02-10,NIFTY PSE,3100.35,3101.5,3035.95,3042.4,272342016,INR
2020-02-11,NIFTY PSE,3060.45,3077.35,3057.55,3061.3,250107008,INR
2020-02-12,NIFTY PSE,3067.8,3084.1,3045.35,3051.9,218676992,INR
2020-02-13,NIFTY PSE,3053.75,3066.2,3024.75,3029.95,191492000,INR
2020-02-14,NIFTY PSE,3031.6,3046.85,2972.3,2977.85,231798000,INR
2020-02-17,NIFTY PSE,2985.4,2986.6,2907.4,2918.7,228048992,INR
2020-02-18,NIFTY PSE,2906.75,2934.4,2855.05,2919.35,288583008,INR
2020-02-19,NIFTY PSE,2951.85,2978.0,2931.4,2974.4,192926000,INR
2020-02-20,NIFTY PSE,2968.0,2986.55,2954.8,2974.0,219548992,INR
2020-02-24,NIFTY PSE,2962.6,2964.35,2897.9,2903.6,156560000,INR
2020-02-25,NIFTY PSE,2923.15,2934.05,2881.25,2886.55,149502000,INR
2020-02-26,NIFTY PSE,2875.0,2886.85,2822.8,2832.85,164164000,INR
2020-02-27,NIFTY PSE,2828.9,2832.75,2778.0,2800.0,221738000,INR
2020-02-28,NIFTY PSE,2738.2,2744.05,2693.0,2716.3,288366016,INR
2020-03-02,NIFTY PSE,2768.95,2795.5,2652.9,2675.7,215767008,INR
2020-03-03,NIFTY PSE,2701.75,2796.3,2700.05,2777.25,231264000,INR
2020-03-04,NIFTY PSE,2779.15,2803.35,2734.55,2776.75,227675008,INR
2020-03-05,NIFTY PSE,2793.65,2814.05,2754.1,2761.1,196275008,INR
2020-03-06,NIFTY PSE,2665.55,2702.75,2641.0,2679.65,194478000,INR
2020-03-09,NIFTY PSE,2630.5,2645.65,2542.2,2560.45,451996992,INR
2020-03-11,NIFTY PSE,2554.95,2566.3,2506.9,2523.9,379784992,INR
2020-03-12,NIFTY PSE,2416.95,2421.75,2256.7,2268.75,478108000,INR
2020-03-13,NIFTY PSE,2154.35,2403.55,1952.2,2379.35,505881984,INR
2020-03-16,NIFTY PSE,2299.2,2336.75,2225.8,2242.0,343737984,INR
2020-03-17,NIFTY PSE,2249.4,2363.45,2213.3,2234.15,298448000,INR
2020-03-18,NIFTY PSE,2269.45,2280.4,2097.4,2165.0,638595008,INR
2020-03-19,NIFTY PSE,2073.6,2139.2,2020.25,2058.75,368347008,INR
2020-03-20,NIFTY PSE,2084.5,2240.95,2080.1,2217.4,553971968,INR
2020-03-23,NIFTY PSE,2024.05,2087.25,2010.0,2028.15,229575008,INR
2020-03-24,NIFTY PSE,2076.95,2105.9,1996.65,2012.15,233772992,INR
2020-03-25,NIFTY PSE,1993.9,2055.1,1984.5,2033.1,194408992,INR
2020-03-26,NIFTY PSE,2051.2,2102.6,2003.65,2081.8,306600992,INR
2020-03-27,NIFTY PSE,2126.45,2163.3,2076.25,2102.55,292680992,INR
2020-03-30,NIFTY PSE,2044.6,2111.85,2026.15,2090.65,198104000,INR
2020-03-31,NIFTY PSE,2132.65,2224.9,2118.85,2214.15,302868992,INR
2020-04-01,NIFTY PSE,2203.2,2209.35,2134.75,2146.65,182588992,INR
2020-04-03,NIFTY PSE,2171.2,2204.4,2118.4,2168.55,216570000,INR
2020-04-07,NIFTY PSE,2232.85,2269.2,2198.3,2255.0,265067008,INR
2020-04-08,NIFTY PSE,2251.45,2329.0,2223.85,2262.55,298003008,INR
2020-04-09,NIFTY PSE,2303.3,2342.5,2289.5,2330.8,188116992,INR
2020-04-13,NIFTY PSE,2344.9,2349.35,2277.85,2331.2,210556992,INR
2020-04-15,NIFTY PSE,2357.55,2422.65,2333.35,2343.0,239476000,INR
2020-04-16,NIFTY PSE,2325.55,2407.15,2317.35,2389.5,207140000,INR
2020-04-17,NIFTY PSE,2468.5,2473.05,2411.45,2426.4,203788000,INR
2020-04-20,NIFTY PSE,2451.65,2453.2,2403.1,2427.1,255310000,INR
2020-04-21,NIFTY PSE,2382.65,2382.65,2342.5,2348.75,202692000,INR
2020-04-22,NIFTY PSE,2330.6,2346.9,2270.15,2340.85,235828000,INR
2020-04-23,NIFTY PSE,2350.55,2380.2,2326.4,2330.55,206856992,INR
2020-04-24,NIFTY PSE,2316.65,2350.55,2289.6,2293.55,272641984,INR
2020-04-27,NIFTY PSE,2317.15,2324.8,2300.9,2303.65,151171008,INR
2020-04-28,NIFTY PSE,2311.3,2315.9,2285.75,2289.75,195860000,INR
2020-04-29,NIFTY PSE,2306.35,2336.65,2298.55,2326.9,226904992,INR
2020-04-30,NIFTY PSE,2361.15,2451.7,2348.65,2439.3,307272992,INR
2020-05-04,NIFTY PSE,2368.95,2372.3,2329.1,2335.15,316468000,INR
2020-05-05,NIFTY PSE,2370.65,2404.15,2331.55,2338.85,304840000,INR
2020-05-06,NIFTY PSE,2324.05,2345.25,2284.35,2339.85,251768992,INR
2020-05-07,NIFTY PSE,2321.85,2327.6,2275.95,2279.55,180194000,INR
2020-05-08,NIFTY PSE,2303.0,2309.7,2232.35,2238.2,202872992,INR
2020-05-11,NIFTY PSE,2254.9,2271.05,2232.55,2235.55,155155008,INR
2020-05-12,NIFTY PSE,2229.8,2252.5,2205.3,2245.35,198600000,INR
2020-05-13,NIFTY PSE,2338.5,2338.5,2281.05,2311.3,546843008,INR
2020-05-14,NIFTY PSE,2296.6,2296.95,2247.8,2252.55,436548992,INR
2020-05-15,NIFTY PSE,2261.65,2286.4,2250.15,2269.15,304320992,INR
2020-05-18,NIFTY PSE,2273.6,2273.6,2153.75,2158.3,318262016,INR
2020-05-19,NIFTY PSE,2189.35,2217.0,2175.65,2185.65,249116000,INR
2020-05-20,NIFTY PSE,2177.6,2233.8,2168.7,2223.75,206442000,INR
2020-05-21,NIFTY PSE,2227.0,2235.2,2204.5,2224.4,211796992,INR
2020-05-22,NIFTY PSE,2212.05,2222.0,2177.95,2210.0,190475008,INR
2020-05-26,NIFTY PSE,2216.1,2246.05,2215.75,2233.3,181146000,INR
